screen_time,app_sessions,night_usage,call_count,sms_count,sleep_hours,app_entropy,stress_label
299.19016651572394,131.97669367815837,71.90894423390549,4,19,5.6635053754937505,2.033423348841435,1
236.53734426264597,139.41587819108224,72.63675397916568,5,18,8.614022387525896,1.090754007681232,1
349.3526947261913,105.50440613101878,86.50524768747199,5,24,8.357749355614427,0.5427776933501596,0
226.74938100173867,167.219602898701,128.99150097277695,3,15,5.628165611979953,2.3883487270113237,1
312.53181570028534,83.22703010992976,69.81039917946917,3,24,6.527027680776525,0.8394268327898213,1
182.41979256721345,76.0687535937054,47.27590935731253,6,20,5.325474828268396,0.5191163722961372,0
220.30883706609416,126.73355455679916,59.36064219520014,6,22,6.921833997125335,0.974263204766646,0
311.8116741521474,151.41294907836465,15.773102377772041,4,27,7.537981074916188,0.9700575742362674,0
344.3079947997246,170.51783074373606,42.63217172277355,9,16,5.415438242775674,1.344010501691446,1
310.2820968713982,106.2334721139318,49.7679390471724,6,23,7.4629633301496385,2.340779663000074,1
293.0611030567056,152.36042500293888,46.897790051635184,5,19,7.766950916174193,2.258369835558196,0
281.9337782646427,118.84474591497879,63.80887180084305,5,18,7.78417438746248,1.4137891099648559,1
211.28868057795435,114.82118100177541,39.439501690444985,4,20,7.545403086502754,1.321799809983613,0
256.80934749631746,146.50979812460017,88.02576668311178,10,34,5.525811188342911,1.6100181729497025,1
272.36167374241273,139.56968635240258,60.00517662295493,6,21,6.854231177739946,0.9869080239435315,0
363.42733357313494,72.70823529047252,59.76749197153464,2,20,7.422822532376864,0.6043699839327257,1
320.6170973741077,164.2962104917769,51.80263208717705,4,21,8.753230746806917,2.378448272342413,0
194.21759067823598,161.40274062442353,63.87976709647448,3,15,7.002958995385024,0.8733979697543455,0
319.4450381636877,101.23311895471412,80.62745661669086,2,20,7.510649553130937,0.8968014584914328,1
276.895063175021,131.87410600312228,38.32174460722749,5,24,5.881567823625758,1.4449206577078952,0
259.3846799816425,134.82090558848216,43.547087773118584,6,15,5.614127156600954,1.4832266896806614,1
336.70057733045206,127.82021297471721,52.40684928058339,5,20,5.460313612323534,0.5368684194014839,0
361.8599713497571,103.4908453846374,26.353226913169628,10,16,6.4956780710669735,0.7959094775479414,0
355.87680714697194,99.85129896185845,39.518553506962554,5,13,9.474461383608231,1.2563096371214835,0
249.64694860664167,119.23337787025665,48.09447816138352,5,18,6.5175084886721795,1.8674613870210781,0
281.44725744892713,155.18187057778096,81.85972951781818,4,21,7.437551624730461,0.9568369136638717,1
319.87580588421383,136.30800463783297,66.56403322504812,4,21,7.668517550285195,1.3460288924835253,0
358.53270762734155,108.88157003741682,64.8397477841886,3,29,5.690165069156609,1.6146901294329337,1
271.2495457292826,143.15096131945035,81.27244905419931,6,22,6.477871779265433,2.2771849892465843,1
288.86046140017095,34.54372138109774,56.56570529001508,4,24,7.749298166719029,1.1521410046542466,0
233.61990155963832,154.46297101116312,69.76162124822224,2,17,7.513992897003307,0.767116531726967,0
228.22760255515976,67.80858663665701,57.419456176687596,9,23,4.607206447984911,1.4785444517952164,1
348.7515493436519,109.12677175790603,66.63405873499072,5,13,7.713292424748702,1.9934432033681242,1
381.37440171424936,86.40990316121568,45.43103355971045,9,22,6.338811530987459,0.7197195141054669,1
295.67939270517996,81.15955572837282,0.0,5,9,6.370219364448562,1.3493669833939208,0
360.21197387352146,154.82480362135558,56.6430209453424,5,18,7.485838831556332,0.5355702825249669,0
321.69816150285806,105.96896396064326,95.5687034024985,1,18,8.827523109380552,0.5671183632945023,1
261.2928147236926,130.39511645192147,83.1553850560398,5,27,6.7594784479667664,1.4659067264333312,0
321.6837363305048,118.59238263362448,84.13493711477926,8,21,8.414860258647119,1.0963945963018589,0
392.2821939879582,134.31122481669365,90.90326804515544,6,29,5.270892678541784,2.190214598010824,1
297.85043765340293,122.30465673180765,62.21643977403593,2,16,7.156892015094557,1.7043086122529085,1
393.8786193488404,81.51023327434291,64.93289268513989,5,19,6.350733512886304,1.4078659234859807,1
142.81529375461534,149.88800458341422,44.55870261414125,5,26,7.338408384107273,1.3158707421085927,0
349.3141502625134,105.18730250516063,52.09817859932376,4,21,6.644431116657878,1.4944909603791265,1
305.2228240942903,73.30254304020747,75.39427874427854,6,13,5.390726297243434,0.5808776624253227,1
282.05955897204797,107.15654517102263,90.0971109292204,5,13,5.935108764638629,2.2855867128413196,1
305.5056465921301,165.02279371902932,56.51384310797501,6,13,5.028158704172097,2.4966063114679167,1
180.74586512394643,145.5066522634048,48.74526837871471,5,22,5.431718525261538,0.8629742497173973,0
286.81968672974926,109.54043596776422,60.01319897141493,4,10,7.576389249850057,0.7407659295492395,0
321.42675429070476,109.52226887044714,75.03016872322787,7,22,6.698755444171333,0.7871549268971905,1
388.67364268449097,110.35094846347852,23.903629596661453,5,16,7.277037292153705,1.8220541164687343,0
268.90378690358114,182.30243950682524,2.5954761715690466,7,17,9.178692977914086,1.8228816769015495,0
251.49038382640873,131.4580635669466,46.23657876271041,6,19,6.644833848145287,2.195848324556822,0
269.8945773849278,132.90124941573208,29.482189352146033,4,22,7.761140719818686,2.0036527768525065,0
354.92412706212446,150.90850362095526,47.29649505881723,8,16,7.033762614641506,1.3993793467386795,0
319.72506657958104,127.16367477079541,56.30549202956321,4,18,10.0,1.7257107231306377,0
268.21438777397765,112.2287356253789,48.66878977442467,3,24,3.3788237287031357,1.8765693407360158,1
330.79604598680135,114.10950452745065,96.31168836176863,5,16,6.138805268833455,1.5254729405704504,1
305.8246529608824,117.85196221757808,68.16861911505801,10,21,7.784828769077777,1.4513019689032733,0
358.11869943197337,118.88333290470476,67.51185899027071,6,21,6.096513525486472,1.7901948912853065,1
257.87681436735886,141.8288863091094,75.55517860108505,4,21,7.679285868771977,1.6149490979513075,0
280.3402712041339,121.55837657421898,31.52917205548077,3,14,6.927904968523974,1.7878846106718207,0
276.4735108120706,141.97920231646737,85.97779468550672,3,11,8.037938605613965,1.7257095479267277,0
212.18910311207287,117.57850259674252,58.105892836613506,5,15,5.641452603486809,1.9383931210273093,1
317.76721662387456,122.35905570948272,76.7620154310303,2,22,7.2074107727396255,1.7856070175657521,1
315.66331633079335,60.05397946403677,33.203569173996115,6,21,7.559221876016061,1.5394849728745346,0
300.3068073985477,147.48983024107446,21.156030849598395,2,21,7.158146989853604,1.863593622568773,0
285.9247719974912,130.39465427693978,80.44724145062571,5,17,7.179294981905066,1.398963930370856,0
215.07775547697514,149.94030329578956,69.41023815243791,2,25,8.442917086935472,0.9833424519452021,0
274.76128063407845,33.112338654189315,37.44871114106224,6,18,4.984113104194126,0.5028364402678309,0
279.4371290083938,182.65124114342183,38.25842296813264,3,25,7.149960628950022,1.6199282942916864,0
251.86336384670287,115.81231115534479,88.13586961036924,5,30,5.549022240544865,1.681310453217282,1
290.32285730003946,153.2454845021255,30.264702678316805,2,16,7.909133124311572,2.444097929551429,0
324.2430514088723,88.80282218623407,101.06682383139909,6,18,5.994479701156341,1.222956668188551,1
413.1711540726318,138.3832171518771,37.484481633803284,6,21,4.033065210286782,1.2882664856566235,1
310.47466876991035,88.39753310479031,75.95979814020957,7,26,7.93776089709694,0.9035991626843805,0
315.45302344336585,101.28693117912584,51.784538106275384,6,22,6.677954447249237,0.6410685904746438,0
295.53324505403,177.42094061600358,75.07968577705857,6,18,7.427955539321923,2.045608985723481,0
184.8737270820575,114.2795279770996,46.39714994714519,4,16,8.712410683238874,0.99936212867865,0
298.409167473047,126.52298619539168,55.93017734819264,4,17,7.445681303118683,1.7178097220600759,0
303.61381259646157,146.10203192066263,61.02297938489303,7,15,7.203313700690739,1.875546071090963,1
447.79452674911715,134.87045663917814,34.945313605463184,5,27,6.943275544924683,1.4424733745832954,0
288.45834211313263,124.51256715430729,78.52060863550315,5,22,5.623232219501186,2.2527042260543833,1
318.09284054001677,130.94883007398676,47.16966083821037,8,27,6.74170257028553,1.3875896819594575,0
297.9172938176854,192.10246755714826,54.285002116499534,4,18,9.368678294131099,1.0698172460835302,0
229.87931774282808,118.27143608899244,35.14126563478719,2,17,6.549736923839323,2.2920310459232445,0
368.56936887090126,126.03297140144903,0.0,3,14,6.812783608692094,2.223128568499913,0
345.11598196120644,151.51963188022836,55.224305934995776,4,21,8.508501870526414,0.828079894152826,0
347.4619168225828,153.1657779887395,120.3153855403229,6,22,5.150453606917651,0.5519220367078419,1
245.43675271231567,155.6109091668114,79.6151071974506,9,19,7.744148861148323,0.6799711126992414,0
384.16765865616594,139.16190666087553,59.518490506640134,3,19,5.09334409623394,1.0730947971076341,1
215.88893623246315,85.70985261808549,53.42772926979331,5,20,7.479026460257751,2.444519603483421,0
335.21142562801623,169.00294596903288,60.56164732030116,3,24,6.973108661922158,1.61703230632165,1
431.4273375485987,85.60963820943937,73.67797787938025,2,17,7.7348801929576165,1.2465234640585376,1
240.56782049215872,129.079063957171,30.47967961727888,4,16,5.785030755814731,2.2774321892254927,0
266.0221362238337,97.37172449941926,87.8580423667218,9,22,6.357960298370116,1.4062726629569993,1
305.97908190525845,118.07584960221023,77.88453288603111,4,24,7.796863543966699,1.1304772568020423,0
269.79146075302805,129.8628723091044,77.95464314269836,5,24,6.388200980197839,2.3824390574913146,1
206.96019413603204,129.6407164635082,70.96189347024318,8,17,7.906618312634203,2.199035332385356,0
304.1137784883616,132.65762262705854,60.49041644234975,8,19,7.251003772826502,2.187336750838882,0
236.26177717643372,168.41133807175942,76.8215308991705,5,21,6.465097890483807,1.5245694861004262,1
328.4155458381109,133.6060290454194,74.79535334353446,3,20,6.62157498636319,2.07887679763091,0
244.8345459459718,112.67530094128054,51.1489822264744,9,21,7.004205798002343,0.8587067185291037,0
392.99606430105234,148.92261504865073,45.65995567757748,2,19,6.7357814631503174,1.6464459151124873,0
253.00480245982578,155.6841146677392,62.54640738154967,8,16,7.876299704479539,2.467691845695091,0
280.67630902765944,83.17176554589022,98.7255037873797,7,15,6.554464804571099,1.0819168610359233,1
348.81103304218016,137.92200209549574,29.02232310865248,6,18,6.3123628885453344,2.0887046584953506,0
226.1481410139627,141.03518226932695,23.311868356189002,9,23,8.092302017839433,1.4809568144161345,0
313.64759607624774,111.07309489920024,64.11902103091292,3,18,6.493445003112651,0.5796113664441747,0
378.4285652569457,161.2712043993486,61.272192546400454,6,16,6.351554055681989,2.026038795631335,1
203.55100592632635,115.4983323890242,64.33354160926021,7,20,4.017203438114716,0.8371382887842256,1
311.07803151193826,123.76729360414626,66.0988299477125,7,15,5.752595957675284,1.7629471342655003,1
315.5929676549054,114.80784527148391,54.41994363412987,5,20,5.9936470256041465,0.6713283880939458,0
346.9093723066386,120.46737142744402,97.24658596505205,5,15,6.35184328899043,2.3937347949919294,1
225.7829573473151,87.11174739314394,19.97740053808711,1,21,6.133432940045364,1.0834477743607218,0
220.77260321494342,76.79847352217118,39.28757438049385,7,24,8.179660178414743,0.9529293833547898,0
331.3164939370139,167.83515189674915,57.41863099627381,4,23,6.069822826658701,0.7582728081326686,1
317.81908039399116,94.59115955045016,18.920279721145818,7,25,6.159248355713708,2.392004386678096,0
315.0295710207526,90.25822951631079,55.60363988919822,5,25,7.186785036519678,1.9238074848826103,0
320.7868925698185,55.39829659188855,101.53675414320045,5,16,5.677981744085583,1.9833217774361773,1
259.19851670529056,100.83114756931494,60.52216220739904,3,19,8.876790585816131,1.4988091227604892,0
313.93522182966024,80.30730619777505,65.7675226429671,5,22,7.9625881493953745,1.4494555705409669,0
317.58434839792085,169.26045480409107,28.495880870685493,5,21,5.598295657470582,0.7200424859829533,0
257.1389149184179,150.294512680279,44.590964799013065,4,20,8.216400503040205,1.6196821911679835,0
411.9464706686854,99.35548964466828,50.62009049190158,3,19,8.466049767423945,0.9938329902175809,0
328.42997525470724,187.57307416032927,52.05712258109415,3,20,5.629462315697664,2.4542906656008117,0
228.5217901678411,149.45296460974782,92.04109487509422,5,18,5.601800061089411,2.0931618800302947,0
339.39321651802976,110.25505849474132,73.94227651812811,10,16,6.26750422492224,1.3259841203857752,1
241.5190997863607,45.01782855379281,32.213551076574205,2,19,5.30175385630611,0.8026825173830661,0
347.22507622454714,188.72827717772225,66.16261946080012,5,25,6.063653758692673,2.070663382277568,1
369.51573474044426,78.31282599709212,72.45554371241963,3,22,6.519850498337508,0.744107534162632,1
250.75906089889736,70.63803759129325,88.50372596303166,4,18,7.6049828336517775,0.878667506994141,1
357.8025677546593,150.6771129602892,99.51351716420933,6,14,7.0974706037803,0.9230410354884548,1
324.7668556161899,193.19257219017817,34.62264520430328,3,18,6.8223741921583665,1.6137812765461887,0
349.3236095996694,161.52818455531553,39.72856221974155,4,19,6.420192046090104,2.0741133079807326,1
413.8075789592368,136.9172736015708,28.560553527134594,4,14,5.430453100043948,1.1286297574493844,0
285.27671303982777,137.84263024995857,54.14950352232547,5,16,7.710061272138384,0.6693396285505788,0
254.77583013855062,145.60246676340924,71.65895936115837,8,19,7.6832489881884545,1.4290769270488384,0
246.6291342224686,142.76785769360296,84.68336291472755,5,23,6.259781690809942,1.996220482319871,1
251.0513829020737,128.43574271908128,58.10122440893693,6,20,5.678613830650693,0.9433276861747766,1
295.37389743515376,123.12603311855628,52.0038119186289,3,18,8.8673253250325,0.9398490960787484,0
320.4691184889986,118.12220616301433,63.79394980621851,4,20,7.296076541304318,2.394454054693422,1
316.60144795980113,97.38106233399971,39.121427459249425,5,26,7.476361949590051,2.408307454238356,0
349.6309949421614,111.57974769399678,112.23846804236933,6,14,7.52817743283971,2.480931464123153,1
300.7801135126744,69.21129557413843,19.808474322048532,7,17,5.5570195617024485,2.1153192031495602,0
387.212044629439,117.0498111961575,64.61851447239312,5,26,8.799131900820239,0.8763683383358911,0
284.12059000572265,90.34226678547248,110.59015548074098,2,28,6.515802480466923,0.9239630415985227,0
463.21014999537715,86.89232048352687,60.16999611399994,6,24,7.9864504047147316,1.180450483044784,1
337.5400408659004,125.39682453460435,55.24902412496264,4,16,8.750119244112133,1.1362650626669817,0
248.57054661502303,161.760068590338,51.06386442973932,2,15,7.0976512384218395,2.413055498156018,1
235.74645011633328,147.5494981800694,55.4902079559398,4,17,5.58222590951786,2.078147965763387,0
328.94834491459113,72.88498189130469,94.32121186691325,2,16,4.007835383817117,1.9480175843231078,1
286.59223288044893,90.31115590288988,4.703452216762329,3,15,6.953901028837675,0.8719264481162636,0
342.84002964552553,148.22313563964647,98.33584253240814,4,18,7.300173337279065,2.3190511187246594,1
328.3942574744127,90.52537819385071,24.40107118874637,7,21,6.303069839577257,2.155740759012348,1
295.6302652405876,113.26100550008925,53.333691769139634,5,24,7.162822544148301,0.8272836826558474,0
249.1923769158957,136.50156297073656,49.268889492533454,5,17,7.516413805805269,2.242340663921945,0
209.10916651884813,90.94966635409094,74.71383174426799,7,13,8.192713348953562,1.0444950727409426,0
273.2091028759787,123.16126518437879,20.04689120290631,9,17,6.725721530648549,0.6617394916642121,0
351.38392765940836,79.97923515245387,71.55431665204857,7,21,6.945589991847924,1.81364461302842,1
312.84562464781226,101.9589706814636,110.60774058217132,6,24,6.785679604679735,1.8076093187686613,1
225.25567327728072,129.59345802427612,25.920649885179742,6,17,7.040313559992219,0.6898640191312362,0
310.3908555510709,72.21018799404993,64.74265419025988,9,18,6.384178742891363,1.1377036178731648,0
323.1190427837302,133.21424213881198,43.45044555508477,2,20,6.378441538606619,2.485628924511077,1
246.96855382793203,119.41086603219956,70.64718015482589,3,21,6.453972592873238,1.8568533340174738,1
309.22350635673166,136.57469863251444,60.4786944353938,9,18,7.187519489943396,1.9601503332066583,1
303.49252310676,126.71742402193985,43.96282727389226,3,17,5.983223166578636,0.9258345712086113,0
231.42178213016263,160.92421289921532,72.19680712177686,8,16,6.458807280248308,0.6575641420078286,0
321.46724162089697,123.75673507943722,105.10870274466858,5,17,9.17030796054569,1.0538033794818753,1
333.64707158209404,107.11783376624241,55.22740520681754,4,33,8.075679208605258,0.9977967703863839,0
364.9830745905166,123.66892509096851,77.99394855370454,9,16,5.85150270728006,0.9690882014961062,0
363.2281231220942,136.29894087109165,27.668176053220904,2,19,8.037607516712281,0.8855086437740791,0
217.33983792257453,121.46580210977113,36.08909057954978,5,20,7.752870488900422,1.6495113813108087,0
243.73049760509264,121.21775073611647,71.81015694700943,10,22,6.875296586225393,1.1562069516836435,0
330.9021160325196,98.94024936579734,97.10290071339912,5,29,6.150432463592317,2.140690030095061,1
330.82715705473254,100.11297247347156,68.8903337196415,4,19,6.014183065017715,0.867894835694768,0
330.90286117836285,77.92184184600919,52.17354923692114,7,19,7.268608207339883,1.429254141737089,0
531.1638894392833,172.48730229560817,59.98228513558385,3,13,5.984519605364191,0.52731567285216,0
334.25343064159,82.68410293826145,28.739806650757064,6,20,8.31666559560619,1.463364644910384,0
368.1339384108359,99.21284406612278,75.11288315888417,3,25,8.656967906146011,0.6116764417529488,1
357.24010580959214,98.44778203292408,82.05832655808523,3,19,6.948634602918289,2.455447023745287,1
339.0834750783479,146.84773130833324,48.69774167917299,4,18,8.366536974306555,2.0811842573008255,1
281.08384532157925,111.15150965123917,48.24894630601246,1,25,6.506141262036702,1.4802229532729108,1
345.53815322959605,157.432262180212,66.64695574130121,2,13,6.142777860059057,0.6731747163587005,0
253.6304871277457,99.79528127268395,49.08200659898511,4,13,8.320330216174288,1.6848908815808286,0
285.79088359559944,128.36982486671405,58.34668463435444,5,14,8.895840346726608,2.0175275014037553,0
270.87818713025376,94.93958840220728,112.49304472916288,8,22,9.35578958439066,0.8814345060094906,0
304.91244836317935,184.35447383320167,53.824357481350084,7,18,7.39918608577253,1.6364166815749817,0
438.8795140004105,84.37204742911462,51.04149619946944,7,25,8.03453247422755,2.128421796765736,0
187.96408844449513,129.29462130681082,43.81145485912102,2,20,7.372740674159378,2.0364955552926327,0
341.1756114224708,139.01330642796296,78.60479928749842,6,16,8.684054388038309,2.1059840357343056,0
203.2370477286209,132.41397292354495,55.469395669547424,8,15,7.51994096012711,2.2586468497394394,0
271.68408805263397,114.44137023366875,43.765674041964346,6,16,7.96610054639444,2.3753642043189407,0
365.33703581804195,116.10537900799721,93.0326008068253,4,16,5.637497853756561,1.3110423104070719,1
303.8568011457278,121.31434415937329,95.49007511284093,4,26,6.722604669558793,1.6375382050457545,1
235.33531332424164,115.58993995114534,44.98941085653237,4,21,7.976363378370682,2.0813190520912217,0
257.0817774444019,148.9163735038473,13.336501215984597,1,23,7.868767292883241,1.8942796278915663,0
340.77586493608055,186.31569004774053,85.18784224592305,6,24,8.078683851842932,2.491040456528758,1
256.1780020969718,103.27524644976499,42.8842543559999,8,19,7.144785576629063,0.5273553022092883,0
312.9875153749185,78.90591061262766,79.76563997906922,7,26,6.217573596237664,1.2102664306315813,1
302.7343103942288,117.35153854946236,10.747404557204113,7,21,6.929264159777255,1.062055852540405,0
260.903979143651,197.39128012962954,82.31493345748274,6,19,7.056441236810204,1.0246317003310692,0
428.63664535951955,95.88976296090807,29.72070176798047,6,28,7.290088970239091,0.9450595649977716,0
338.03514133908067,169.17350416332204,78.2691029766631,4,20,5.838561487737896,1.9182476816304581,1
178.49144480054358,170.3310244222932,60.356826695910854,3,23,6.680960097175243,0.6695189465506437,0
311.18725888616564,103.39235274876016,36.151514515083875,6,25,6.893598868607046,1.9832176678866766,0
260.29281211389673,137.06949237555827,49.82409217683049,3,12,4.309334009507165,1.8868516840325469,1
351.1460000877734,168.85189869385613,77.15796142391753,10,18,7.999005737648522,1.0016082650017928,1
252.44875569403797,108.62616777037539,62.64736132788086,5,26,7.196819147968734,1.0056675663303225,0
293.11581351198606,113.89258919692915,74.61032451181211,6,18,7.318382644537863,1.7577211706890044,1
330.2992367388274,102.54957258154069,109.41101461288713,6,18,6.381404426766063,2.0243422109673554,1
351.94531165020726,89.557298079214,20.893959707223715,4,21,7.703500450636303,2.252971226174731,0
227.98221557665343,100.52167364801979,100.4303143742156,6,27,6.001689011279875,2.2042791277089515,1
279.9299258495431,83.2817919971323,62.608898438080324,5,20,6.190222906922636,2.4297659883277065,1
271.50328133034265,121.02250404777678,37.5303987919218,3,20,7.753996054890155,1.6627697906730223,0
260.8002460455773,96.90080306824075,26.742159356525256,2,23,7.42859408337286,2.317311122680719,0
405.9272544168658,127.01357735372243,55.27199023057416,3,15,5.466879681798048,2.1170265465208216,1
324.2989026576573,73.32313061389118,83.04125279811149,2,20,8.892845044105643,2.289335248628027,0
224.3469627398973,129.92640696643372,56.81127199056164,8,21,6.089802815712224,0.5232532025707333,0
355.0717168232866,145.00586884826774,97.77887325618369,7,23,6.840887734454393,2.431805983731622,1
427.329371820758,60.187930722856336,23.720607748711025,4,22,9.096144863922342,1.4470603256929566,0
361.9479156330688,131.22169709542717,59.697776303848634,3,20,4.528262116947893,2.096365979149686,1
208.8378020427592,156.83006977419876,28.690163889672025,3,17,4.952487016036432,0.7544082386755617,0
270.94595562802493,83.71076943926383,69.0907970656242,6,15,7.530320424506221,1.2918821916279482,0
376.01466895119734,170.1771716051311,82.17218475243251,5,21,4.025755940975417,1.0429213260419818,1
257.53983206287313,132.57057028098134,49.48095515797367,1,15,4.547807797017855,1.083317541001874,1
326.6291656887737,98.84964432724773,0.0,8,24,8.410189391552969,0.7465112399017635,0
346.47804320576023,118.32692767026882,64.97370366991237,9,25,6.509351957915092,2.111527665086014,1
244.38417170531503,136.74980737565167,70.91846379333774,4,12,9.635307471156178,0.5184846291621563,0
296.42847863629197,122.28016174237234,70.10736887404244,7,21,5.75827626633572,1.125010913970405,1
105.52395959585564,136.16267977339106,90.89455479555386,3,19,6.617821841355424,0.84882108643283,0
238.5367415199426,92.379792207619,33.22365800877378,7,18,7.648756871414303,1.678077881216681,0
284.8459109164104,125.08082472108234,77.00540263626124,5,25,7.5658341810102865,1.0085048052290877,0
225.13300908210903,77.58856509285059,89.81268781194937,6,25,6.694120461413386,1.0179969090561993,0
397.9446782358981,116.66321815953899,15.53531039983708,8,25,6.221847986869099,1.4766762879906374,0
214.19151732236205,92.8827707560563,67.99129564797443,2,12,7.277634789209549,1.8053780786818514,1
273.59733079818096,97.934101722307,47.395504224808214,4,20,8.65226306341102,0.7426094091303272,0
307.8444346371655,157.08279525631312,57.961933172458856,9,18,7.915370427487954,0.8510229049309923,0
386.47639734396694,152.73930361782806,68.69191208845841,4,20,6.2410379004278385,0.9943494891890352,0
213.84827092923365,138.27414362721532,47.819285897161194,4,18,5.809872824704792,2.447496428235921,0
369.7898251292976,87.23061705982263,43.1072980209597,3,34,6.16865321474805,1.2943049998858407,0
300.6139836611752,110.50774650915594,60.853810437200615,4,23,5.4715085375610215,1.697980181262053,0
241.10948093712295,156.3929309993755,32.81885152842993,4,22,7.176891378792694,0.9830856254319558,0
327.72620845579627,124.25150740919715,32.85437177787036,6,19,7.9765434144811405,1.4809190503149758,0
311.9435817344082,189.5798861994508,76.98433207391258,7,18,6.914392001799516,0.6482383487719161,1
263.9869873704723,131.79953518183115,31.2801491210336,3,20,9.063720151515419,0.5694842918446539,0
304.18812509940113,125.76147349470095,76.6578125227303,6,27,9.130497490185627,1.4374670536429204,0
276.8811841882944,110.72650607392495,71.56478232134879,8,18,7.369282322594105,1.2973185750368241,1
306.8110407150749,124.00622714346846,16.85483178023508,7,18,7.84232528857202,0.7737606393836554,0
339.7278404712628,115.42590490858369,43.06088369160862,3,20,5.919450426436663,1.8752028578414675,1
395.16100896872115,141.2432603006577,89.8527350761843,4,25,6.5670322073929865,2.485806981798529,1
225.73107007038905,148.70106950383752,35.47086172150796,6,14,8.52672445331986,1.291293642393425,0
427.982002479376,96.42031618476152,48.38989344226531,8,19,6.304872859253869,1.749117271834789,1
182.87473202864987,80.06301139326666,71.5515223312974,3,10,8.784855768419742,2.4259518847289714,0
290.892894297865,64.91383880690111,79.58476273206489,4,18,8.3350769224898,2.1630699448937505,0
335.29903238907457,135.2397398073763,53.711527848887606,3,23,7.901948753255629,1.4271044466053715,1
316.859512064102,86.89900181478379,45.06224513270896,8,16,5.592766132408432,1.9749789689198387,1
262.63802881076435,55.41328221142551,95.55924654246269,1,25,6.625616219115614,0.756270080501048,0
287.51266497856346,131.65735813592892,103.47249159493947,3,29,7.773050606612953,1.5242077109275984,1
270.41994392047,194.78998552298373,84.47145126954489,7,17,5.817102310597564,1.058120554359873,0
264.6381145833473,119.8178726538032,62.1329535641256,5,14,6.7719073033400825,0.8223273757923222,1
350.97612582126146,145.15472323354925,39.793356958976844,9,15,7.902557138953165,1.3525618125090697,0
321.42092915790283,122.45488075642695,39.23888983608587,5,21,6.318193326493245,0.7620291088672289,0
258.42542428436076,117.03331040426572,73.06285263164393,4,8,5.984254610477622,1.8979702163489711,1
353.975992525995,147.57229448963307,70.45995552221709,5,17,4.839070649454185,1.412480088106671,1
318.4379712525966,111.29176367434046,95.03996482366074,7,19,6.53603896274283,1.5622892651293276,1
